text_final,sentiment
aplikasi buruk bayar dana org mobile bank gak buka aplikasi dana akun premuim utk kirim uang k dana pas sdh upgrade jg gak kirim malu d kasir gak belanja sangat kesal,negatif
transaksi dana rekening transaksi hasil tpi saldo gak masuk rekening tuju dana suruh nunggu gk jelas saldo hilang dannn yaopo sampe jelas dana,negatif
upgrade dana premium selesai fitur dana premium upgrade dana premium atas bisaa,negatif
dana bisnis ngebug tarik saldo ga verif muka nya cahaya udh terang muka udh bingkai gagal tolong baik jt situ ga tarik,negatif
tolong kembali uang banyak uang transaksi dana rekening bank transaksi hasil uang masuk rekening teman alami transaksi jt kabar dri dana kerja dana buruk,negatif
apk yg buruk kemaren tanggal maret tarik tunai dana brilink proses tari riwayat dana tarik tunai nya hasil brilink nya uang masuk gagal saldo kembali mana saldo,negatif
aplikasi buruk lambat sinyal lancar kali kali aktifin fitur biometric gagal aplikasi sampah buang buang doang,negatif
woy dana kita mau pake transaksi malah ga bisa error di coba log out dulu malah ga bisa login lagi alas koneksi internet putus padahal sinyal lancarrrrr nyesel make uang di sini aplikasi bikin kecewa udah upgrade vip event gilir tuker poin hadiah udah habis baru jam udah relain nunggu jam passss hla hadiah tetep aja habis akal aja biar upgrade saran jangan ikut event apa apa lagi upgrade percuma,negatif
gila sih nomer bikin dana ortu salah top up dana dana ga masuk udah daftar orang gilir ferifikasi pake wajah salah mulu milik akun kartu sim bingung banget salah apk nya gimana ya aman sih,negatif
enak sih tf ambil uang tpi yg fitur dana cicil hp muncul dana hp temen fitur dana cicil nya muncul lihat playstore apk nya update versi baru muncul cek atur nya aja temen ya kecewa dikit benerin min ski trimakasih,positif
bayar qris selsaikan alas sinyal ganggu jaring bagus bayar qris selesai saldo hilang mana terima terima uang qris yg bayar tanggung mu rugi,negatif
gatau kecewa sangan mudah transaksi uang simpan apk dana hilang kecewa,negatif
proses hapus akun ya jam jam suruh kece akun selesai buang buang proses kece selesai selesai aplikasi buruk,negatif
apk dana jd yah event tukar point udah nunggu waktu pas hadiah habis aja udh nungguin pas tetep aja abis aneh jiaaah aja tunggu bom pas jam tetep aja baca nya habis aneh banget aja pos bom kian detik,negatif
kecewa karna hp hilang pindah akun sulit data orang nya udah ngikutin arah sampe beli kartu kali gak sulit udah mohon mohon kecewa,negatif
di suruh baru data sekali isi camat nya gak pilih gak apk dana bagus kasi rate,negatif
aplikasi bagus kendala pending transfer ewallet susah hubung customer service tolong bantu nya bantu robot ana muas saran guna kendala dana cepat cepat tanggap lapor guna bijak ada bantu gitu telepon whatsapp sms email dll susah ama robot mah,positif
ga ngasih bintang aplikasi mana kecewa dana pakai pindah akun dana premium akun bilang akun ikat aset dana emas dana paylater dll jasa butuh kirim uang premium uang akun premium premium gara gara,negatif
pakai dana ken voucher belanja indomaret rb rugi rb tukar voucher indomaret tanggal dana terang barcode tukar indomaret tanggal jam an hangus pakai uang mana ambil nukarkan kadaluwarsa voucher aplikasi yg rugi nasabah,negatif
sangat bantu s x pekerjan yg nya lelah muda hemat hemat biaya lakukn drmah gk mana lg tingal klik lakukkan dana,positif
hilang pitur dana cicil enjing gk pake ternaskasi jt fitur dana cicil aja mending fitur gk,positif
ga aja ni dana dana bisnis error sinyal bagus emang aplikasi nya tolong developer nya ga tarik saldo butuh lebih bintang bicara,netral
aduhh maaf bangett dana kesini masalah koneksi internetmu putus nih mas loh kuota lancarr lancar aja scroll buka apk lancar udah ri coba refresh download ulang kali tetep aja normal pas masuk dana pas pake wifi deuhh gimana tolong baik susah narik top up pas,netral
aplikasi babi ngadain event ga point udah habis claim hadiah pas jam beneran ga masuk akal klo langsung habis kecuali udah menit,negatif
aman rendah akun akses nomor pasang kirim saldo nomor salah sukses akun aktif nomor,negatif
maaf min bintang ajar transfer sulit minta upgrade plus bayar ribet min aman sulit daftar dana plus ajar orang tua ga orang tua dana anak umur saran akte data suka suka sulit jujur min pusing,netral
adakan aplikasi kalo gak ngirim prefikasi premium udah gitu nggu tuju nya gak apliksi tolong la admin baik cepat terima kasih,negatif
uang pakai langgan netflix tonton bayar bukti bayar nya layan ana mulut berlibet jelas masuk tolong baik yah,positif
top up game dalem apk k total dm aneh nggak masuk dm nya k hilang jejak apk dana balikin duit saya,negatif
saldo dana tambah top up adik kesini buruk ya tanggap hirau bingung bukti transfer arah gak guna balikin saldo dana udah aplikasi tipu terima dana top op adik bukti transfer udah sukses aplikasi tipu,negatif
hallo dana cerita kali transaksi sukses tp saldo tambah d notif terima uang tp saldo tambah uang masuk saldo nominal tolong,positif
dah dana bayar top up game the spike eror suruh baru setel akun google play yg pilih sesuai negara tinggal cek udh sesuai dgn tinggal,netral
dana maintance ganggu tolong apk dana nya kunci diberitahukan korban transfer kali saat dana erro alhasil transfer yg nya gagal hasil otomatis dana potong tolong cs dana tanggap saldo kembali bantu hapus fitur kali guna dana kecewa,negatif
knp ya dana tuh klo cs nya bot udah brp kali transaksi ga masuk saldo potong tolong update servis nya ga bantu bot cs nya,negatif
dana aplikasi yg bagus bantu masyarakat indonesia promo potong harga dll tingkat aplikasi nya segi aman karna modus tipu jaman skrg sukses dana dompet digital indonesia merdeka hehe,positif
aplikasi aman transaksi memvalidasi transaksi contoh platform transaksi memperifikasi password aplikasi dana dana kurang perifikasi guna kecewa pakai aplikasi,negatif
verifikasi wajah tarik saldo dana goals sulit tarik saldo saldo butuh hari cari uang keras,negatif
ni apk gak transaksi batal dri dana eh uang pesan aktivitas uang kembali pas cek nominal hadehh,negatif
dana gk notifikasi nya klo abis bayar isi ulang saldo dana bayar gak bayar notifikasi gak tolong baik cepat,negatif
akun dana premium pas verifikasi dana bisnis proses nya yaa verifikasi tolong selesai cetak qris jual,positif
dana hormat lapor kasih screenshot pissing susah tipu respon upgrade dana premuimnya buka aplikasi dana low sinyal aplikasi yg stabil aneh pritection bayar bulan bnyk yg nabung aman suruh bayar bulan lg payah payah,negatif
reward dana aneh ya biasa klaim akhir klaim udah auto mohon maaf gk niat ngeluarin gak reward deh apalagi konsep yg koin nih udh ujung auto,netral
lebih ketat sistem kenapa akun aktif milik nama guna sebab transfer salah kirim nomor susah hubung,negatif
padahal percaya e wallet upgrade premium draw flip card alas sistem sibuk mohon baik perhati keluh,netral
dana upgrade premium daily rewards claim poin sunguh buang sia sia dana cuman tpi jga uang,negatif
aplikasi bagus knp pas jatuh tempo lunas dana cicil nya tida ga limit tolong konpirmasi kendala nya,positif
kecewa aplikasi virus yg gk guna sulit solusi yg tunda gagal pindah akun premium no aja susah lelet putus putus woi aplikasi yg dana gk butuh aplikasi lelet gk guna,negatif
aplikasi bantu orang butuh saya pinjam hujan dana cepat cair sukses depan terima kasih bantu cari bantu kerja anda bantu ringan bayar bunga terima kasih terima kasih,positif
sudah pindah akun gagal live chat sulit gilir live solusi nya ga sampe saldo akun dana ambil lapor tanggap dana parah,negatif
rugi upgrade premium poin dana bayar rp pas poin tukar tera hadiah habis akalin guna bayar rp poin tukar milyar tuh bodohin guna,negatif
banget yg ngescan nya ga ngulang kali kali oke kali ydh nyoba kali ga sinyal bagus kn aneh danma plenger suka aplikasi ngescan udh nyoba kali aplikasi kali,negatif
bug notifikasi muncul terus kurun menit promosi of aplikasi gak top up dana,negatif
apk nggak dana kurang udah tau gua nggak transaksi apa transaksi google langgan nggak kurang udah aju aja nggak udah cek riwayat transaksi nggak dana apk nggak edit gua kagak pernah langgan atau apa pun itu udah paling bener pake shopee pay,negatif
dana kaga saldo akun dana login wa nomor hp aktif kode otp mulu pin verifikasi wajah otp wa bawa sayaa kecewa aplikasi dana,negatif
tolong paket data pulsa bom masuk gimana nih bayar dana bom masuk butuh hari kalo engak tolong dana kalo emng bom masuk tolong baik sistem nya kayak buf makan nya pulsa paket bom masuk kalo engak uintall apk,negatif
chat online ai nya solusi bikin kesal yg bayar air yg gagal rpi saldo sdh potong yg kirim detail transaksi listrik sdh kasih tau ulang kali tetpa baik dlu kl sdh ubah naik bintangny,negatif
lumayan bagus cuman top up game pinjam jasa gogle play bayar kena biaya pajak depan tolong pakai pajak,positif
bayar topup game pake qris duit gw udah kurang toko gak kirim gimana gak tanggap gak ikhlas gw tanggal feb sampe gak refund udah lapor sehat sehat dah,negatif
kali sya kecewa aplikasi dana sya top up dri tgl februari tgl maret tpi dana masuk ana jawab muas proses dri tgl februari tgl maret titik terang dana masuk,negatif
ya coba kirim uang scan qr malah ulang kali coba nya teman tanggung susah bayar beli,negatif
yg pake apk harap htht saldo hilang barusan sy uang masuk pas ambil udh ga saldo blm ade sy kasus ky saldo nya ilang malh gede kalo si jngan pake apk transaksi pake yg dah aman karna sdh jadi jngan ampe jd korban selanjutny apk maling ampir semu keluarga rasa sldo nya hilang maling apk dana,negatif
aplikasi dana ku sdh kali kemarin isi saldo mandiri kendala nomer gagal sdh update tp udah normal yg masalah kode qris ga pake solusi doong,positif
mending pake aplikasi dah saldo gua hilang pas bener bener ga uang pas gua cek akun gua hubung apk beli paket sedot nya mana tau ganti ga tanggepin gimananih dana aduhhhh,negatif
oke cuman dana cicil bayar ga tempo tempo udah bayar dana cicil ga pake tolong baik bayar dana cicil ga pake alas kendala bayar cicil,positif
bagus cmn misi check in dana deals gabisa klaim udh nyelesain misi paksa ngulang nipu banget chek in nya yg dapet k boong bgt,netral
susah erti ngirim uang gak karna upgrade premium pas udah upgrade ttp aja gak ngirim uang tolong admin baik karna udah kali upgrade ttp gak ngirim,netral
nyimpen duit dompet digital emang si limited nyaa bates juta tadak bank bca sesuai nama nyaa dompet bang wajar juta aplikasi dana dompet digital bagus bagus mudah transaksi kitaa biyaya transaksi nya gerat ambil ajaa brilink konter biayay admin kalo engambil konter bates ooo rupiah dana keren mudah pakai semangat dana,positif
transaksi pending tanggal maret detik jelas kirim keluh via surel chat ana tindak mohon selesai transaksi pending cepat sabar tunggu sekian aplikasi dana kecewa tolong tanggung jawab,negatif
responnya sunguh lambat lapor dikarnakan akun masalah respon masalah bahas kaitanya problem akun,negatif
saldo kurang tranfer rb pakai rb sisa ha nya ribu temu data apa keluar kacuali uang masuk tolong,positif
aplikasi bagus topup saldo cepat pambayarannya qris lai mantab banget pokok tranfer teman cepat nomor,positif
akun trouble selesai masak iya nggak kelar kelar pakai dana bos csr manusia csr ai nggak ngasi solusi parah aplikasi error nya nggak ketulungan,negatif
ga banget aplikasi nya ga buka langsung nomor kenal mohon bantu aplikasi dana uang dalam aplikasi hilang k lumayan butuh langsung hilang jujur nyesel banget pas login suruh nunggu chat via ana nunggu tolong untuk aplikasi dana baik baik mungkin kasi yang uang langsung hangus gitu aja,negatif
gimana konsep nya kode otp kagak tolong dana pakai pin wajah aja nomor hilang scan wajah pin mending hilang scan wajah gak anjirr aduh sengaja kasih bintang biar baca setreess,positif
aplikasi dana rugi alami kali top up dana potong langsung transaksi google langgan apa aplikasi yg dana notifikasi tagih google tagih nya capai ratus rugi butuh habis saldo nya,negatif
hilang email ga daftar web sangkut testset cloud sumpah gajelas suruh henti suruh hubung daftar kalo gitu gua masuk kandang singa dongo gimana dah henti dana gitu emang gabisa lemah sistem ga otorisasi,negatif
aplikasi transaksi premium aplikasi kecewa fitur dana instan kecewa pilih e wallet ovo dana,negatif
hilang saldo sayaa kecewa dana dana kembali saldo tidakk saldo bayar apa jugaa waktuu login jam muncul notifikasi sesi terus coba jam wita login masuk apk dana saldo transaksi bayar qr kenal harap hati hati taruh uang,positif
bagus top up epep error transaksi error simpan aman error gratis an error kalo gratis an jangn kirim,netral
dana paylater bentuk nasabah berangasur aplikasi dana tolong aman ketat mosok gada tagih hilang saldo gampang bobol,positif
top up kirim suruh upgrade upgrade nyata hasil kirim uang klik kirim uang suruh upgrade alhasil duit gua tahan,negatif
bagus bahaya nya potong uang meta ads transaksi transfer pakai pin loss tau akun meta ads bayar automatic aplikasi kacau gila,negatif
saldo dab ga cair udah konfir si ana iti tetep aja udah vermuk pas hasil error nunggu uang nya dibutuhin banget sara aja kalo uang nya gabisa cair saldo langsung pakai dab biar ga repot jelek banget,negatif
aplikasi ngebuat kesal udah nunggu ga fitur fitur baru tolong baik sistem nya dapet udah kucil ga dapet fitur,negatif
tangan hapus akun lengkap data kerja proses udah gak kabar ajar,negatif
baru bug kirim uang pake rekan dana riwayat gk sistem sibuk lancar trus gk nama klo ngirim pake rekan dana kalo gk aneh,negatif
gimana sih akun udah gak nomor hp aktif lupa pin verifikasi wajah gagal wajar akun ktp gak verifikasi otp aplikasi belah sulit guna gua doain moga cepat bangkrut gak salah pindah aplikasi shopeepay ovo gopay aman,negatif
x transaksi gagal uang gak balikin kasih paham kah biar sistem benerin dana gimana sihh kalo sistem gak tolong kasih info gak info apa gimana sih tolong baca ulas buka mata tolong,negatif
apk nya bagus tpi bug nya tolong baik dana trus top up dana pas cek doang tolong baik yaaaa adminn,positif
ken hapus akun dana gak masukin email emai masuk anehh daftar email masuk suruh masukin email tulis not found,negatif
